SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
980	Ich besuche jetzt einen Deutschsprachkurs , und am ende dieser Monat werde ich B2 Stufteprufung ablegen .	ende	51	55		Ende	
980	Ich besuche jetzt einen Deutschsprachkurs , und am ende dieser Monat werde ich B2 Stufteprufung ablegen .	B2	79	81		B2-Stufenprüfung	
980	Ich besuche jetzt einen Deutschsprachkurs , und am ende dieser Monat werde ich B2 Stufteprufung ablegen .	Stufteprufung	82	95		B2-Stufenprüfung	
981	Ob diese Sprache Niveau genug ist oder nicht , , können sie mir informieren ?	Sprache	9	16		Sprachniveau	
981	Ob diese Sprache Niveau genug ist oder nicht , , können sie mir informieren ?	Niveau	17	23		Sprachniveau	
982	Ich weiss , dass ich mit den Kindern in einen Deutschefamilie pflegen muss , und Ich will fragen danach , wie lange Freizeit ich habe und habe ich für die Au-pair Mitglieder , eine Team , für die Party oder für die Reise , in dessen Stadt die ich wohnen müss ?	weiss	4	9		weiß	
982	Ich weiss , dass ich mit den Kindern in einen Deutschefamilie pflegen muss , und Ich will fragen danach , wie lange Freizeit ich habe und habe ich für die Au-pair Mitglieder , eine Team , für die Party oder für die Reise , in dessen Stadt die ich wohnen müss ?	Deutschefamilie	46	61		deutschen Familie	
982	Ich weiss , dass ich mit den Kindern in einen Deutschefamilie pflegen muss , und Ich will fragen danach , wie lange Freizeit ich habe und habe ich für die Au-pair Mitglieder , eine Team , für die Party oder für die Reise , in dessen Stadt die ich wohnen müss ?	Ich	81	84		ich	
982	Ich weiss , dass ich mit den Kindern in einen Deutschefamilie pflegen muss , und Ich will fragen danach , wie lange Freizeit ich habe und habe ich für die Au-pair Mitglieder , eine Team , für die Party oder für die Reise , in dessen Stadt die ich wohnen müss ?	Au-pair	155	162		Au-pair-Mitglieder	
982	Ich weiss , dass ich mit den Kindern in einen Deutschefamilie pflegen muss , und Ich will fragen danach , wie lange Freizeit ich habe und habe ich für die Au-pair Mitglieder , eine Team , für die Party oder für die Reise , in dessen Stadt die ich wohnen müss ?	Mitglieder	163	173		Au-pair-Mitglieder	
983	Und am Ende bitte ich Ihnen um Informationen über Aufenthaltsformalitaten und zusätzliche informationen .	Aufenthaltsformalitaten	50	73		Aufenthaltsformalitäten	
983	Und am Ende bitte ich Ihnen um Informationen über Aufenthaltsformalitaten und zusätzliche informationen .	informationen	90	103		Informationen	
984	Mit freundlichen Grüßen Michael Meier						
985	Michael Winkelmann Müllergasse 1 12345 , Stadt X Aupairsglobal Bahnhofstr .						
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	Betref	38	44		Betreff	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	uber	55	59		über	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	Dammen	108	114		Damen	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	Deutsche	154	162		deutsche	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	lehrnen	174	181		lernen	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	teil	292	296		teilzunehmen	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	zu	297	299		teilzunehmen	
986	101 65185 Wiesbaden 20.4.2011 Stadt X Betref : Anzeige uber Internationale Au-pair Vermittlung Sehr geehrte Dammen und Herren , da ich viel Mühe , um die Deutsche Sprache zu lehrnen , gab , interessiere ich mich sehr über , von Ihnen angebotene Möglichkeit in Au-pair Programm in Deutschland teil zu nehmen .	nehmen	300	306		teilzunehmen	
987	Falls Sie mir noch eine freie Au-pair Stelle in Deutschland anbieten können , bitte ich um mehr Informationen , unzwar 1 .	unzwar	112	118		und zwar	
988	ob ich eine Wisum brauche , da ich Ukrainische Staatsangehörigkeit habe .	Wisum	12	17		Visum	
988	ob ich eine Wisum brauche , da ich Ukrainische Staatsangehörigkeit habe .	Ukrainische	35	46		ukrainische	
989	2 .						
990	ob ich eine besondere Versicherung abschliessen muss ( Kranken , Haftlich etc. ) 3 ) ob Reisekosten erstatet werden können , und so weiter im Bezug meiner Rechte und Pflichten .	Kranken	55	62		Kranken-	
990	ob ich eine besondere Versicherung abschliessen muss ( Kranken , Haftlich etc. ) 3 ) ob Reisekosten erstatet werden können , und so weiter im Bezug meiner Rechte und Pflichten .	Haftlich	65	73		Haftpflicht-	
990	ob ich eine besondere Versicherung abschliessen muss ( Kranken , Haftlich etc. ) 3 ) ob Reisekosten erstatet werden können , und so weiter im Bezug meiner Rechte und Pflichten .	erstatet	100	108		erstattet	
991	Ausserdem hätte ich gerne wissen wie es mit Freizeitaktivitäten aussehen konnte .	Ausserdem	0	9		Außerdem	
992	Zum meiner Interesse gehört aktives Leben ( Sport , Tanzen ... ) .						
993	Bleiben wir in Kontakt , mit Freundlichen Grüssen	Freundlichen	29	41		freundlichen	
994	Michael Winkelmann						
995	Müller Eva Maria Müllergasse 12 12345 Stadt X Aupairsglobal Bahnhofstr .						
996	101 65187 Wiesbaden Stadt X , den 19 .						
997	April Ihre Anzeige „ Internationale Au-pair Vermittlung """" Sehr geehrte Damen und Herren , ich bin auf Ihre Anzeige aufmerksamm geworden , und ich möchte die Gelegenheit nützen , noch ein Paar Informationen zu kriegen .	aufmerksamm	115	126		aufmerksam	
998	Wenn jemand möchte in Deutschland als Au-pair zu bewerben , welche Aufenthaltsformalitäten brauchte ?						
999	Ist es wichtig von Anfang an die Deutschesprache zu beherschen ?	Deutschesprache	33	48		deutsche Sprache	
999	Ist es wichtig von Anfang an die Deutschesprache zu beherschen ?	beherschen	52	62		beherrschen	
1000	Ist diese Stelle wie die andere Stelle anerkannt ?						
1001	Haben die Au-pair Mäddchen die gleiche Rechte wie die deutschen Au-pair ?	Au-pair	10	17		Au-pair-Mädchen	
1001	Haben die Au-pair Mäddchen die gleiche Rechte wie die deutschen Au-pair ?	Mäddchen	18	26		Au-pair-Mädchen	
1002	Wie viele Stunde pro Tag muss man arbeiten ?						
1003	Gibt es Freizeitaktivitäten ?						
1004	Zum Schluss , ich möchte gern wissen was Au-pair-Reise-Angebote genau bedeutet .						
1005	Über Ihre schneller Antwort freue ich mich sehr Mit freudlichen Grußen , Maria Müller						
1006	Julia Schmidt Müllergasse 12 12345 Stadt X Aupairsglobal Bahnhofstr .						
1007	101 65187 Wiesbaden Tel. : 0611/9988776 Stadt X , 26.04.11 Anfrage nach Au-pair programm Sehr geehrte Damen und Herren , mit großen Interessen habe ich Ihre Anzeige gelesen .						
1008	Ich interessiere mich sehr für Au-pair programm und möchte ich mich gern an diesem Programm teilnehmen .						
1009	Aber habe ich keine Informationen über Au-pair .						
1010	Deshalb schreibe ich einen Brief , um Informationen zu bekommen .						
1011	Wo und Wie lange würde ich bleiben ?	Wie	7	10		wie	
1012	Gibt es ein besonderes Visum für Au-pair Mädchen ?	Au-pair	33	40		Au-pair-Mädchen	
1012	Gibt es ein besonderes Visum für Au-pair Mädchen ?	Mädchen	41	48		Au-pair-Mädchen	
1013	Ich glaube , als Au-pair mädchen kann ich in Deutschland einen Deutschkurs besuchen ?	Au-pair	17	24		Au-pair-Mädchen	
1013	Ich glaube , als Au-pair mädchen kann ich in Deutschland einen Deutschkurs besuchen ?	mädchen	25	32		Au-pair-Mädchen	
1014	Es würde sehr langweilig sein , nur um Kindern und Hausarbeit zu kümmern .						
1015	Wie lange Freizeit kann ich pro Tag bekommen ?						
1016	Muss ich gut und fließend Deutsch oder Englisch sprechen ?						
1017	Ich kann noch nicht fließend Deutsch sprechen .						
1018	Was gibt es noch Voraussetzungen ?						
1019	Wenn ich Freizeit bekommen würde , was soll ich machen ?						
1020	Gibt es viele Angebote oder Freizeit aktivitäten für Au-pair Mädchen ?	Freizeit	28	36		Freizeitaktivitäten	
1020	Gibt es viele Angebote oder Freizeit aktivitäten für Au-pair Mädchen ?	aktivitäten	37	48		Freizeitaktivitäten	
1020	Gibt es viele Angebote oder Freizeit aktivitäten für Au-pair Mädchen ?	Au-pair	53	60		Au-pair-Mädchen	
1020	Gibt es viele Angebote oder Freizeit aktivitäten für Au-pair Mädchen ?	Mädchen	61	68		Au-pair-Mädchen	
1021	Könnte ich meine eigene Zeit ohne Störungen von Kindern zu Hause verbringen ?						
1022	Wenn ich unglücklich in Deutschland verletzt würde , kann ich entschädigt werden ?						
1023	Wer ist verantwortlich dafür ?						
1024	Ich wäre froh , wenn Sie mir baldige Antwort geben .						
1025	Mit freundlichen Grüßen Julia Schmidt						
1026	Maria Müller Winkelsweg 123 12345 Stadt X Stadt Y Aupairsglobal 26.04.2011 Bahnhofstr .						
1027	101 65185 Wiesbaden Reaktion auf Ihre Anzeige „ Internationale Au-pair Vermittlung """" Sehr geehrte Damen und Herren , mit großem Interesse habe ich Ihre Anzeige in der Zeitung vom 20.04.2011 gelesen .						
1028	Ich bin 20 Jahre Alt und komme aus Rumänien .	Alt	17	20		alt	
1029	Zur Zeit studiere ich Journalistik in meiner Heimatstadt .						
1030	Da ich mich sehr für Deutsche Sprache interessiere , finde ich Angebot hervorragend .	Deutsche	21	29		deutsche	
1031	Ich würde gern als Au-pair Mädchen nach Deutschland kommen und konnte über ein Jahr da bleiben .						
1032	Ich schreibe Ihnen , weil ich rusch nähere Informationen bräuche .	rusch	30	35		rasch	
1033	Welche Formalitäten müssen durchgeführt werden ?						
1034	Brauche ich eine Krankenversicherung aus Rumänien ?						
1035	Eine weitere Frage ist , ob Deutschsprachekenntnisse eine Voraussetzung ist .						
1036	Ich habe nämlich in Rumänien ein B1 Zertifikat bekommen .						
1037	Ich hoffe dorauf , dann sich mit der Arbeit meine Kenntnisse verbessern .	dorauf	10	16		darauf	
1038	Zum Schluss möchte ich noch wissen , ob es Freizeitsmöglichkeiten bei der Arbeit gibt ?						
1039	Wie viele Stunden pro Tag soll ich arbeiten ?						
1040	Ich hoffe auf eine baldige Antwort und ich bedanke mich in Voraus Mit freundlichen Grüßen ,						
1041	Katharina Winkelmann Stadt X , 26.04.2011 Müllergasse 12 12345 Stadt X Aupairsglobal Bahnhofstr .						
1042	101 65185 Wiesbaden 0611/9988776 Ihre Anzeige vom 3.3.2022 in der Süddeutschen Zeitung ( in Serbien ) Sehr geehrte Damen und Herren , nachdem ich in Serbien Ihre Anzeige in der Süddeutschen Zeitung las , war ich sofort begleistet .						
1043	Ich studiere Germanistik in Serbien und jetzt bin ich im letzten Semester .						
1044	Ich möchte gerne in Deutschland meinen Sprachkentnisse verbessern .	Sprachkentnisse	39	54		Sprachkenntnisse	
1045	Ich finde am bessten wann einen Moglichkeit gäbe , mit Unterkunft im eine Gastfamilie ich kann auf Kinder aufpassen .	bessten	13	20		besten	
1045	Ich finde am bessten wann einen Moglichkeit gäbe , mit Unterkunft im eine Gastfamilie ich kann auf Kinder aufpassen .	Moglichkeit	32	43		Möglichkeit	
1046	Bitte geben Sie mir Informationen über meinen Rechte und Freizeit ?						
1047	Ich würde gerne auch eine Deutschkurs besuchen .						
1048	Bis wann darf ich in Deutschland bleiben ?						
1049	In Erwartung Ihnen Antwort verbleibe ich mit freundlichen Grüßen .						
1050	Katharina Winkelmann						
1051	Maria Meier Müllergasse 22 Sonntag , 24.04.2011 12345 Stadt X An .						
1052	Aupairsglobal .						
1053	Bahnhofstr .						
1054	101 .						
1055	65185 Wiesbaden .						
1056	Betreff : „ Aupairsglobal . """"						
1057	Sehr geehrte Damen und Herren , ich habe Ihre Anzeige gerade gelessen .	gelessen	61	69		gelesen	
1058	Ich freue mich .						
1059	Meine Frage , dass wie alle Information bekommen kann ?						
1060	oder wie kann aufenthaltsformalitäten ?	oder	0	4		Oder	
1060	oder wie kann aufenthaltsformalitäten ?	aufenthaltsformalitäten	14	37		Aufenthaltsformalitäten	
1061	Ich möchte nach Deutschland fahren , obwol ich keine richtige information habe .	obwol	37	42		obwohl	
1061	Ich möchte nach Deutschland fahren , obwol ich keine richtige information habe .	information	62	73		Information	
1062	Können Sie mir helfen ?						
1063	Schreiben Sie mir was mache ich .						
1064	Ich hoffe , dass Ihnen mir helfen konnen .						
1065	Ich warte für Ihnen antwort .	antwort	20	27		Antwort	
1066	Mit freundlichen Grußen Maria .						
1067	Eva Meier Zentralplatz 1 12345 Stadt X Aupairsglobal Bahnhof str .	Bahnhof	53	60		Bahnhofstr.	
1067	Eva Meier Zentralplatz 1 12345 Stadt X Aupairsglobal Bahnhof str .	str	61	64		Bahnhofstr.	
1067	Eva Meier Zentralplatz 1 12345 Stadt X Aupairsglobal Bahnhof str .	.	65	66		Bahnhofstr.	
1068	101 , 65185 Wiesbaden 26.4.2011 Ihre Anzeige im Internet vom 24.4.2011 Sehr geehrte Damen und Herren , ich interessiere mich für Ihre Anzeige als Aupair .						
1069	Ich möchte noch etwas über Au-pair wissen .						
1070	ich hieße Eva .	ich	0	3		Ich	
1071	Ich komme aus Indien .						
1072	Jetzt lerne ich Deutsch in der Akademie Klausenhof Ich lerne Deutsch , weil ich in Deutschland studieren und arbeiten möchte .						
1073	Meine Freundin hat mir gesagt , Wenn ich gute Sprache haben möchte , musse ich 1 Jahr als Aupair arbeiten - Ich weiß es nicht , ob es möglich ist ?	Wenn	32	36		wenn	
1074	Ich möchte wissen , ob diese Familie oder Personen genau Hilfbereits sind ?	Hilfbereits	57	68		hilfsbereit	
1075	Gibt es ein möglichkeiten Deutsche Sprache zu lernen ?	möglichkeiten	12	25		Möglichkeiten	
1075	Gibt es ein möglichkeiten Deutsche Sprache zu lernen ?	Deutsche	26	34		deutsche	
1076	Wenn ich als Au-pair arbeiten , muss ich immer arbeiten oder konnte ich meine , Zeit freizeitaktivitäten auch benutzen ?	freizeitaktivitäten	85	104		Freizeitaktivitäten	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	arbeit	35	41		Arbeit	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	verbessen	66	75		verbessern	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	Deutsche	109	117		deutsche	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	Fremde	135	141		fremde	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	kennen	153	159		kennenlernen	
1077	Ich glauben , dass , ich mit diese arbeit nicht nur meine Sprache verbessen konnte , sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen ?	lernen	160	166		kennenlernen	
1078	Ich habe noch Fragen , Wass soll ich machen , wenn ich eine Stelle als Au-pair bekommen möchte .	Wass	23	27		was	
1079	Soll ich eine Bewerbung schreiben oder Muss ich in Ihre Firma kommen ?	Muss	39	43		muss	
1080	Ich wäre dankbar , wenn Sie mir baldige Antwort geben könnten .						
1081	Mit freundlichen Grüßen Eva Meier						
1082	Stadt X , 9.07.2011 Julia Meier Müllergasse 12 12-123 Stadt Y Au-pair-Agentur Schultz & Partner Regenstr .						
1083	101 90451 Nürberg Beschwerde über Au-pair Stelle in Deutschland .	Au-pair	34	41		Au-pair-Stelle	
1083	101 90451 Nürberg Beschwerde über Au-pair Stelle in Deutschland .	Stelle	42	48		Au-pair-Stelle	
1084	Sehr geehrte Damen und Herren , ich habe ein Vierteljahr bei einer Familie in Deutschland verbracht .						
1085	Leider bin ich sehr unzufrieden mit dieser Erfahrung .						
1086	Als ich Ihre Anzeige gelesen habe , habe ich mich sofort für diese Möglichkeit entschieden .						
