SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
1244	Maria Rossi Città X Paese X						
1245	A Maria Rossi Solidarietà Viva Strada Maggiore 7 Viale Bruzzi 117 12345 Città X 21023 MiIano Gentili Signore e Signori , ho letto il vostro annuncio sul giornale e vorrei partecipare il vostro campo estivo .						
1246	Mi chiamo Maria Rossi e abito a Città X , vicino a Città Y .						
1247	Ho 19 anni e ho appena ricevata la maturità .						
1248	Siccome adesso ho tanto tempo libero vorrei usare questo periodo per fare un lavoro sociale .						
1249	Nel annuncio c' è scritto che il primo campo inizia in luglio e l' ultimo conclude in settembre .						
1250	Questo è esatto il tempo dove sarei libera quindi non ci sono complicamenti .						
1251	Adesso vorrei aggiungere i ragioni perchè vorrei lavorare nel Suo campo estivo o quali sono i ragioni perchè sarei adatto a questo lavoro .	perchè	35	41		perché	
1251	Adesso vorrei aggiungere i ragioni perchè vorrei lavorare nel Suo campo estivo o quali sono i ragioni perchè sarei adatto a questo lavoro .	perchè	102	108		perché	
1252	Penso che sia molto importante di sostenere tali progetti perchè noi in Europa abbiamo una vita splendida .	perchè	58	64		perché	
1253	Non abbiamo dei gravi problemi come la famina .						
1254	Per questo è neccessario di aiutare ai paesi sottosviluppati , come lo fatte voi .						
1255	Io , che non ho dei problemi vorrei aiutare questa gente povera .						
1256	Penso che io sia adatto a questo progetto perchè mi interesso tantissimo per i problemi nel mondo .	perchè	42	48		perché	
1257	Con un' altro gruppo abbiamo già guadagnato dei soldi avendo organizzato un concerto e dato il guadagno ai vittimi del Tsunami in Haiti .	un'	4	7		un	
1258	Così ho già fatto delle esperienze !						
1259	Resto in attesa di ricevere un gentile riscontro , Cordiali saluti Maria Rossi						
1260	Maria Rossi Strada Maggiore 938 e 12345 Città X Spett .						
1261	Ditta Valtour viaggi e vacanze Ufficio del Personale Via F.						
1262	Redi 3 I - 10.000 Sinalunga (SI ) Italia Fax : 0345-11111111 Oggetto : Richiesta di uno stage Egregi Signori , In riferimento al Vostro annuncio da """" Jobselect """" dal 20 maggio 2011 Vi mando in allegato il mio curriculum vitae .						
1263	Io sono corrispondente per le lingue straniere .						
1264	Parlo le lingue francese , inglese e italiane correntamente .						
1265	Inoltre , ho fatto una formazione di commerciante all' ingrosso ed estero (Groß- und Außenhandelskauffrau ) .						
1266	Durante la mia vita professionale ho sempre potuto applicare le mie conoscenze linguistiche nei servizi di vendità o di marketing .	vendità	107	114		vendita	
1267	I miei viaggi mi hanno portato spesso in Italia e mi piacerebbe combinare queste esperienze con le mie conoscenze professionale .						
1268	Dopo la mia formazione ho lavorato nel consolato italiano nei servizi turistici .						
1269	Questo lavoro mi ha permesso di conoscere meglio le regione turistiche italiane e anche gli abitudine regionale .						
1270	Vi prego di farmi sapere se avete bisogna delle informazione ulteriore .						
1271	In attesa di una risposta , Vi porgo i miei più cordiali saluti .Maria						
1272	Rossi						
1273	Maria Rossi Strada Maggiore 2 12345 Città X Spett.le						
1274	Solidarietà Viva 0345-11111111 Viale Bruzzi 117 Cell .						
1275	0345-11111111 21023 Milano Città Y , 20 marzo 2010 Oggetto : informazioni per lavoro e studio Buongiorno !						
1276	Mi chiamo Maria Rossi e ho un forte interesse di fare una esperienza presso la vostra azienda .						
1277	Ho la possibilità di viaggiare ed io vorrei dare la mano a questo proggetto .	proggetto	66	75		progetto	
1278	Ho già un po di esperienza nel settore del mercato .	po	10	12		po'	
1279	Mi piacerebbe a fare più esperienza , occuparsi in questo lavoro .						
1280	Vorrei offrire la mia candidatura già per il terzo luglio , e che in questo tempo sto già in vacanze dal mio lavoro , avró disponibilità a participare nel vostro proggetto quasi due settimane .	proggetto	162	171		progetto	
1281	Magari posso imparare sempre qualcosa nuova li .	li	44	46		lì	
1282	L' estate scorsa ho fatto qualche esperienza in un campo di lavoro , era un campo dei bambini .						
1283	Ogni giorno imparando le cose nuove e aiutando la gente era passata la mia estate .						
1284	Sono sicura che lavoro che noi possiamo fare davvero serve alla gente e spero tanto che aiuterá a finanzare proggetti di sviluppo in paesi più poveri .	aiuterá	88	95		aiuterà	
1284	Sono sicura che lavoro che noi possiamo fare davvero serve alla gente e spero tanto che aiuterá a finanzare proggetti di sviluppo in paesi più poveri .	finanzare	98	107		finanziare	
1284	Sono sicura che lavoro che noi possiamo fare davvero serve alla gente e spero tanto che aiuterá a finanzare proggetti di sviluppo in paesi più poveri .	proggetti	108	117		progetti	
1285	Attendo la vostra risposta porgo i miei più cordiali saluti .						
1286	Maria Rossi						
1287	Settimana Giovani Strada Maggiore 15 Via F.						
1288	Crispi 119 - 80127 Caserta 12345 Città X Maggio , 28 , 2010 Caro Giorgio , Ho letto la tua lettera e mi piascerebbe darti qualche consiglio : Hai fatto bene a cancellare tutti i numeri dei tuoi amici virtualli , perché secondo me la vera amicizia abbia bisogno di contatto fisico , cioè devi uscire con i tuoi amici , devi vivere il rapporto , la amicizia si basa nella confidenza , sentirsi ognitanto , aiutarsi quando c' è un problema e secondo me gli amici virtualli non possono offrirti questo , anzi perdi il tempo di trovare un amico reale .	piascerebbe	104	115		piacerebbe	
1288	Crispi 119 - 80127 Caserta 12345 Città X Maggio , 28 , 2010 Caro Giorgio , Ho letto la tua lettera e mi piascerebbe darti qualche consiglio : Hai fatto bene a cancellare tutti i numeri dei tuoi amici virtualli , perché secondo me la vera amicizia abbia bisogno di contatto fisico , cioè devi uscire con i tuoi amici , devi vivere il rapporto , la amicizia si basa nella confidenza , sentirsi ognitanto , aiutarsi quando c' è un problema e secondo me gli amici virtualli non possono offrirti questo , anzi perdi il tempo di trovare un amico reale .	Hai	142	145		hai	
1288	Crispi 119 - 80127 Caserta 12345 Città X Maggio , 28 , 2010 Caro Giorgio , Ho letto la tua lettera e mi piascerebbe darti qualche consiglio : Hai fatto bene a cancellare tutti i numeri dei tuoi amici virtualli , perché secondo me la vera amicizia abbia bisogno di contatto fisico , cioè devi uscire con i tuoi amici , devi vivere il rapporto , la amicizia si basa nella confidenza , sentirsi ognitanto , aiutarsi quando c' è un problema e secondo me gli amici virtualli non possono offrirti questo , anzi perdi il tempo di trovare un amico reale .	virtualli	200	209		virtuali	
1288	Crispi 119 - 80127 Caserta 12345 Città X Maggio , 28 , 2010 Caro Giorgio , Ho letto la tua lettera e mi piascerebbe darti qualche consiglio : Hai fatto bene a cancellare tutti i numeri dei tuoi amici virtualli , perché secondo me la vera amicizia abbia bisogno di contatto fisico , cioè devi uscire con i tuoi amici , devi vivere il rapporto , la amicizia si basa nella confidenza , sentirsi ognitanto , aiutarsi quando c' è un problema e secondo me gli amici virtualli non possono offrirti questo , anzi perdi il tempo di trovare un amico reale .	virtualli	460	469		virtuali	
1289	Ho sentito che tante persone che """" chattano """" , non sono come si descrivono , te possono raccontare storie false , bugie , possono cambiare , di sesso e inventare situazioni che non sono veri .						
1290	Ti consiglio di studiare qualche lingua che ti interessa o magari andare in palestra , così troverai delle persone che hanno gli stesse ambizione .						
1291	Ti lascio il mio numero di telefono , così un giorno possiamo andare a bere un caffé e sarebbe bello cominciare una amicizia .	caffé	79	84		caffè	
1292	0345-11111111 Spero ti servono i miei consigli e spero sentirti !						
1293	La tua nuova amica Maria						
1294	Rossi Michele Strada Maggiore 3 12345 Città X Paese X SOLIDARIETÀ VIVA Viale Bruzzi , 117 21023 MILANO Città X , il 28 maggio 2010 ITALIA Oggetto : Campi estivi Egregi Signori , Ho letto il vostro annuncio sul giornale e ha chiamato la mia atenzione .						
1295	Ho 24 anni , sono single perciò ho abbastanza tempo libero che voglio dedicare a cose giuste anzi aiutare la gente .						
1296	Trovo che il vostro impegno corresponde proprio a cosa cercavo .						
1297	Quindi vorrei partecipare ad uno dei vostri campi estivi durante le mie vacanze d' agosto .						
1298	Sono disponibile nelle due prime settimane .						
1299	Non ho nessuna esperienza nei questi campi estivi , ma penso che non sia un problema visto che ho seguito , essendo piccolo , mio padre che vendeva un po' di tutto nei mercati delle pulci .						
1300	Di più , lo scopo de la vostra organisazione lo trovo molto morale e salutario .	de	18	20		della	
1300	Di più , lo scopo de la vostra organisazione lo trovo molto morale e salutario .	la	21	23		della	
1300	Di più , lo scopo de la vostra organisazione lo trovo molto morale e salutario .	organisazione	31	44		organizzazione	
1301	La solidarietà oggi diventa rara e infima .						
1302	La gente privilegia una vittà rica e autonoma .	rica	30	34		ricca	
1303	Penso che la societa sia formata così , anch' io avevo quel pensiero ma quando sono andato in viaggio in Africa , mi sono riso conto che siamo privilegiati , tutti noi che viviamo in uno stato senza dittatura e dove esiste una copertura malattia sociale .	societa	13	20		società	
1304	Se fatte lo scelto di un altro candidato , lo capiro viste le mie poche esperienze .	capiro	46	52		capirò	
1305	Ma sono volontario e pronto a farvi beneficiare de tutto ciò che posso portare .						
1306	Vi ringrazio per la vostra attenzione , e lunga vittà alla vostra associazione .						
1307	Cordialmente Rossi Michele						
1308	Maria Rossi Strada Maggiore 12345 Città X 0345-11111111 maria .rossi@internet.it						
1309	Solidarietà Viva Viale Bruzzi 117 21023 Milano Lougano 28.5.2010 Egregi Signori Ho letto il vostro annuncio e l' ho trovato molto interessante e anche con un' obiettivo veramente nobile .	Lougano	47	54		Lugano	
1310	Mi chiamo Maria , ho 30 anni e ho cambiato Paese per motivi de lavoro .						
1311	Questa estate , proprio nel mese de luglio sarò in vacanza , quindi , vorrei candidarmi a aiutarvi in questo bellissimo progetto .						
1312	Ho alcune esperienze nel campo dei materiale riciclabile , quando da giovani ho fatto un corso per imparare come possiamo aiutare la natura e anche l' economia del paese riciclando quele materiale che qualche volte a tanta gente sembrano inutile .	quele	181	186		quelle	
1313	Inoltre , come brasiliana e sapendo che il progetto aiuta a finanziare grupi con scopo di sviluppamento in America latina , mi sento ancora più felice e soddisfata di poter partecipare .	grupi	71	76		gruppi	
1313	Inoltre , come brasiliana e sapendo che il progetto aiuta a finanziare grupi con scopo di sviluppamento in America latina , mi sento ancora più felice e soddisfata di poter partecipare .	soddisfata	153	163		soddisfatta	
1314	Colgo l' occasione per chiedere il formulario d' incrizione .						
1315	Per favore , non esitare in contattarmi per ulteriore informazione o qualche dubbio .						
1316	Rimango in attesa della vostra gentile risposta e porgo i miei più distinti saluti .						
1317	Maria Rossi						
1318	Città X , il 12.06.2010						
1319	Maria Rossi GIORGIO ARMANI Strada Maggiore 35 Via Borgonuovo , 21 12345 Città X 20121 Milano Ufficio del Personale Spettabile direttore dell' ufficio del Personale , sono laureata di Academia di Belle Arti di Città Y .						
1320	La mia tesi di laurea riguardava proprio la moda .						
1321	Se sia possibile , vorrei fare uno stage presso la Vostra ditta .						
1322	Sarebbe il mio primo lavoro , comunque ho conquistato già certa esperienza partecipando nei concorsi ed organizzando le mostre della fotografia in mia città materna .						
1323	Ho fatto anche le prove della progettazione dei vestiti occasionali per esempio per la cerimonia di matrimonio .						
1324	Il mio gran sogno sia aver possibilità di osservare il modo di lavoro nella Vostra ditta e forse nel futuro creare la propria collezione .						
1325	Vi invito alcuni dei miei lavori .						
1326	Se avessite interessati della mia proposta potrei inviare di piÙ .						
1327	Ammettéro volentieri ogni forma di lavorazione (anche gratuito ) perché vale per me tanto trovarmi nel mondo di moda .	Ammettéro	0	9		Ammetterò	
1328	Resto in attesa del Vostro risposto il più volentieri tramite l' inernet sull' indirizzo maria .rossi@internet.it .	inernet	65	72		internet	
1329	Porgo i miei distinti saluti Maria Rossi						
1330	Maria Rossi Strada Maggiore 17 12345 Città X Paese X Valtour viaggi e vacanze Via F.						
1331	Redi 3 Sinalunga (SI ) ITALIA Fax : + 39 0577 63 22 07 Gentili Signore , Egregi Signori , Vi scrivo perché ho letto il Vs . annuncio nel giornale e sono molto interessata a fare uno stage nella Vs . spettabile ditta .						
1332	Sono nata e cresciuta in Germania perché i miei parenti si sono immigrati per motivi di lavoro .						
1333	Ho frequentato esclusivamente scuole tedesche e parlo molto bene la lingua .						
1334	Due anni fà mi sono diplomata nel """" gymnasium """" che corrisponde al liceo .	fà	9	11		fa	
1335	Dopo il diploma mi sono escritta ad un' academia linguistica dove studio l' inglese e l' italiano .	academia	40	48		accademia	
1336	A settembre inizio il mio terzo ed ultimo anno .						
1337	A me piace tantissimo viaggiare e mi interessa conoscere delle culture nuove .						
1338	Su internet mi informo spesso di altri paesi come ad esempio l' Egizio o la Grecia .						
1339	Inoltre sono molto capace ad organizzare viaggi e gite .						
1340	Credo che la Vs . ditta sia il posto giusto per me .						
1341	Vorrei tanto migliorare e approfondire la lingua italiana perché sono stata sempre molto legata all' Italia e a tutti i miei parenti italiani .						
